country,year,pop,gdp,gdp.growth,pop.growth,invest,trade
Thailand,1980,47025764,2442.273049,0.043017607,0.017561958,33.42935428,0.496657934
Thailand,1985,51341809,3028.34789,0.077160113,0.014479631,34.45846642,0.594186574
Thailand,1990,55196722,4454.06778,0.06486918,0.012837357,45.55891167,0.789085999
Thailand,1995,58855798,6160.535378,-0.013384312,0.010098889,35.45394632,0.951301439
Togo,1960,1455900,765.1520154,0.064486425,0.024759961,18.29771843,0.400248277
Togo,1965,1647772,1056.277964,0.031975103,0.035124862,21.36493766,0.445743784
Togo,1970,1964128,1239.399377,0.014320714,0.023012976,22.98651797,0.577559064
Togo,1980,2626000,1335.362321,-0.064715393,0.035050338,29.59948256,0.941636913
Togo,1985,3129000,966.2097787,0.016845927,0.034655797,21.78189774,0.87777475
Togo,1990,3721000,1051.119019,-0.034410137,0.024361221,15.52362376,0.599056652
Togo,1995,4203000,884.9754673,-0.010728713,0.034407615,14.81484838,0.718861819
Togo,2000,4992000,838.7530804,-0.02561016,0.027051533,14.84227173,0.793664995
Tunisia,1961,4216031,1516.216508,0.04906175,0.020710503,51.58700145,0.328669215
Tunisia,1966,4676017,1937.748715,0.038512321,0.021148483,51.37163111,0.376618785
Tunisia,1971,5197559,2349.231962,0.040806569,0.023968005,51.09317231,0.587873383
Tunisia,1976,5859294,2880.953441,0.026575522,0.023980971,51.56189066,0.754427776
Tunisia,1986,7547080,3124.60548,0.01809958,0.020663287,35.39193918,0.81876301
Tunisia,1991,8368521,3420.565638,0.027639837,0.016954036,36.36602372,0.893233809
Tunisia,1996,9108858,3927.507937,0.040043943,0.010711375,34.34446019,0.89042616
Tunisia,2001,9610000,4798.123123,0.032715176,0.010183723,32.77111109,0.964874645
Turkey,1950,21121639,2229.991109,0.05486018,0.026752298,7.644217516,0.090765468
Turkey,1955,24144571,2933.799957,0.020115976,0.031173881,10.28873359,0.043562905
Turkey,1960,28217122,3244.231108,0.02353928,0.024853139,10.91917782,0.086899025
Turkey,1965,31950718,3649.443802,0.038198432,0.02251801,12.09280316,0.073977913
Turkey,1970,35758382,4417.469115,0.027452529,0.025050551,14.76147093,0.114441454
Turkey,1975,40529798,5067.408674,0.013205097,0.021138106,15.98769511,0.112352645
Turkey,1980,45047973,5413.279286,0.019267176,0.024807815,12.32377098,0.212279105
Turkey,1985,50997013,5960.717981,0.029061844,0.020709382,15.36151318,0.281486758
Turkey,1990,56560676,6892.95697,0.013030828,0.018170925,18.22301045,0.269085645
Turkey,1995,61940150,7357.015174,0.026443509,0.016684491,18.84703925,0.401920264
Turkey,2000,67329000,8396.977724,0.029297428,0.015278527,16.84429391,0.479036708
Turkmenistan,1993,3917964,4999.114357,-0.062757172,0.016845669,41.81455647,2.00230829
Turkmenistan,1998,4262264,3652.730273,0.039500175,0.013328914,34.57459878,1.400505133
Turkmenistan,2003,4556000,4450.319018,0.08204737,0.011638872,8.085448999,0.995515535
Uganda,1950,5521758,631.5182622,0.007122023,0.026923998,8.760597331,0.818656111
Uganda,1955,6317454,654.4119039,0.000323911,0.027863998,9.392946328,0.798478202
Uganda,1960,7261862,655.4726196,0.021948048,0.02886402,9.61668934,0.794400801
Uganda,1965,8389294,731.4996709,0.022110451,0.029917167,12.347172,0.786614673
Uganda,1970,9742933,817.0081127,-0.016404555,0.023403683,9.939202286,0.345790197
Uganda,1975,10952422,752.6695238,-0.065648564,0.025064433,4.756670626,0.203627336
Uganda,1980,12414719,542.063652,-0.011009202,0.029554371,9.194852825,0.287054876
Uganda,1985,14391743,513.0315913,0.015038924,0.038602985,13.08343712,0.256508335
Uganda,1990,17455758,553.0962549,0.044620115,0.033991507,13.24439767,0.278839558
Uganda,1995,20689516,691.3406083,0.034269356,0.029318343,14.68222151,0.34200553
Uganda,2000,23956000,820.5537369,0.039585302,0.03261354,14.55384838,0.378837397
Ukraine,1993,51884227,5590.699,-0.087965257,-0.007649739,20.55667314,0.802681503
Ukraine,1998,49937196,3601.239309,0.068809799,-0.00930536,13.65221982,1.0482964
Ukraine,2003,47667000,5080.080115,0.074222917,-0.007145676,16.05234993,1.052278866
United.Arab.Emirates,1986,1446574,38982.62751,0.007858548,0.058356259,28.45369985,0.979197484
United.Arab.Emirates,1991,1936688,40544.85275,-0.004092858,0.058874042,30.83622035,1.305721241
United.Arab.Emirates,1996,2599579,39723.56339,-0.003266577,0.052919013,32.61644848,1.442597766
United.Arab.Emirates,2001,3387000,39080.03269,0.055057361,0.046146409,25.99134442,1.464563325
United.Kingdom,1950,50127000,10400.90991,0.027368882,0.003241293,10.64485633,0.459829665
United.Kingdom,1955,50946000,11926.20051,0.014793298,0.00552117,12.34172066,0.410916375
United.Kingdom,1960,52372000,12841.7835,0.022314437,0.007414503,14.51678581,0.39998076
United.Kingdom,1965,54350000,14357.55633,0.019519156,0.004662792,16.21385369,0.39778618
United.Kingdom,1970,55632000,15829.4504,0.021782659,0.00208501,16.28341688,0.47406863
United.Kingdom,1975,56215000,17650.87665,0.015892624,0.000351909,15.24080944,0.552214709
United.Kingdom,1980,56314000,19110.70352,0.018355033,0.001084669,13.28824449,0.521456805
United.Kingdom,1985,56620240,20947.5928,0.030829312,0.003060405,16.12938136,0.520727982
United.Kingdom,1990,57493307,24438.7576,0.013426658,0.002398684,15.17590789,0.501647018
United.Kingdom,1995,58187000,26135.73636,0.029125015,0.00324911,16.15846969,0.563292219
United.Kingdom,2000,59140000,30232.83736,0.024560073,0.00450419,17.33673527,0.554653697
United.States,1950,152271000,13183.49326,0.027781763,0.017182042,16.92039854,0.086754414
United.States,1955,165931000,15148.08853,0.003787563,0.017021132,16.15942099,0.090962844
United.States,1960,180671000,15437.69385,0.034570544,0.01454822,16.00403369,0.093850074
United.States,1965,194303000,18350.64808,0.021952341,0.010768962,17.2588382,0.101225276
United.States,1970,205052000,20479.54525,0.016305988,0.010377959,17.61192887,0.130139336
United.States,1975,215973000,22219.19452,0.024304221,0.010598357,18.0282065,0.17234363
United.States,1980,227726463,25090.20766,0.024809722,0.009216549,18.19202023,0.188720028
United.States,1985,238466283,28403.89402,0.021559257,0.009552085,19.26971019,0.186112232
United.States,1990,250131894,31636.84848,0.012572918,0.012510504,18.30691773,0.209083459
United.States,1995,266278000,33689.53047,0.030169782,0.011595188,21.33455452,0.239081415
United.States,2000,282172000,39174.89195,0.016457391,0.009401566,22.12587854,0.24630669
Uruguay,1950,2194275,4281.133629,0.037015132,0.013979442,22.92839695,0.164522432
Uruguay,1955,2353136,5151.52868,-0.016087327,0.014570665,17.89758511,0.12324038
Uruguay,1960,2530969,4753.384394,-0.01155709,0.012420593,16.76368531,0.152637774
Uruguay,1965,2693133,4486.493401,0.016178479,0.009465672,13.41164914,0.174224976
Uruguay,1970,2823659,4864.499391,0.013802016,0.001403239,14.69044826,0.277390554
Uruguay,1975,2843540,5212.053332,0.048342798,0.006023705,22.54769728,0.393330406
Uruguay,1980,2930486,6637.184685,-0.050060945,0.005494112,21.20318946,0.40162965
Uruguay,1985,3012104,5167.469739,0.031519929,0.006367322,12.7389592,0.445649469
Uruguay,1990,3109542,6049.543424,0.049539799,0.002585401,15.68945418,0.416358238
Uruguay,1995,3150000,7749.914381,0.01852927,0.004395781,17.7599403,0.3929546
Uruguay,2000,3220000,8502.227148,0.009340832,0.002775681,13.73528996,0.463621319
Uzbekistan,1990,20530144,1871.206375,-0.066956938,0.023304582,26.10373439,0.659466561
Uzbekistan,1995,23067326,1338.833418,0.017665589,0.016427452,19.49462117,0.566596839
Uzbekistan,2000,25042000,1462.469723,0.041723973,0.011619723,20.08749583,0.642763238
Venezuela,1950,5009006,5270.469341,0.042657186,0.041708379,46.82666021,0.427122936
Venezuela,1955,6170497,6523.462856,0.004195698,0.040525297,42.83071348,0.47059644
Venezuela,1960,7556483,6661.760811,0.036961117,0.036463328,30.55142524,0.437965105
Venezuela,1965,9067735,8013.995278,0.021737669,0.034185747,32.55003972,0.400041098
Venezuela,1970,10758017,8934.121008,0.030092504,0.032795856,39.03439594,0.416340695
Venezuela,1975,12674987,10384.76975,-0.013688013,0.030564941,41.52513612,0.502187041
Venezuela,1980,14767890,9697.811278,-0.040430709,0.028122315,25.20935664,0.471342803
Venezuela,1985,16997509,7922.815814,-0.002862288,0.025668856,23.65485603,0.470446861
Venezuela,1990,19325222,7810.236438,0.01941997,0.021783675,20.30740003,0.581454918
Venezuela,1995,21549001,8606.649389,-0.006896789,0.020240631,23.02647168,0.494484383
Venezuela,2000,23844000,8314.91713,0.005619276,0.014532004,19.40745031,0.489037326
Vietnam,1970,42576676,569.4742372,-0.005011876,0.024292001,13.9451763,0.619744303
Vietnam,1975,48075207,555.3808885,0.033476999,0.022185891,14.13294367,0.619759568
Vietnam,1980,53715202,656.5764647,0.044820013,0.022439688,14.09407446,0.619293846
Vietnam,1985,60093068,821.5059849,0.027340071,0.022601742,14.0868776,0.616551555
Vietnam,1990,67282704,941.8439246,0.061330304,0.018416124,20.18724051,0.693867513
Vietnam,1995,73772337,1279.840953,0.053815109,0.014142932,29.17891193,0.922439578
Vietnam,2000,79178000,1674.996975,0.065155014,0.012833017,33.61777175,1.221353895
Yemen,1989,11986392,1294.753174,0.022552704,0.03661831,24.49183043,0.452309085
Yemen,1994,14394750,1449.304225,0.06796941,0.032322529,30.53116986,0.70571345
Yemen,1999,16919659,2035.885062,0.013447146,0.030773367,26.11590445,0.735267592
Yemen,2004,19734000,2177.475923,0.019207288,0.029391626,28.61755265,0.72476714
Zambia,1955,2869000,1604.504689,0.023357881,0.025184294,17.59277487,0.987556232
Zambia,1960,3254000,1803.27509,0.02510083,0.025364975,10.68086261,0.948284838
Zambia,1965,3694000,2044.408813,0.023558413,0.028117665,13.91602077,0.900651976
Zambia,1970,4251612,2299.98068,-0.014589755,0.029353634,24.16800841,0.874255743
Zambia,1975,4923730,2138.173474,-0.050609853,0.029272136,18.05188636,0.816356447
Zambia,1980,5699777,1660.141236,-0.049138433,0.034847573,11.54408659,0.706909203
Zambia,1985,6784665,1298.500989,-0.01466953,0.032396996,9.160617126,0.709841253
Zambia,1990,7977698,1206.668028,-0.05836284,0.02637092,7.487982538,0.750925464
Zambia,1995,9102094,901.2691565,-0.016740214,0.025599763,10.42253123,0.681825656
Zambia,2000,10345000,828.9027808,0.104267898,0.024787973,17.21650188,0.55434584
Zimbabwe,1954,3307273,245.1142985,0.027722616,0.032300007,34.75959221,0.970144013
Zimbabwe,1959,3886947,281.5577866,-0.020342218,0.03093999,20.23960594,0.806071188
Zimbabwe,1964,4537263,254.3284692,0.022636525,0.033059239,20.78953172,0.720947768
Zimbabwe,1969,5352802,284.806284,0.082515718,0.02849789,22.63582039,0.56004373
Zimbabwe,1974,6172535,430.2592068,-0.045781253,0.021909026,22.1579413,0.555532328
Zimbabwe,1979,6887132,342.2295009,-0.010607043,0.035898584,17.82621082,0.547378482
Zimbabwe,1984,8241214,324.5521893,0.019336024,0.036033961,20.13744351,0.463984808
Zimbabwe,1989,9868200,357.4968214,-0.005473452,0.023281812,19.97829167,0.537307962
Zimbabwe,1994,11086482,347.8457759,0.022898768,0.011337101,21.48237498,0.767088219
Zimbabwe,1999,11733078,390.041463,-0.149551477,3.35E-05,5.001740502,0.420741565
Zimbabwe,2004,11735046,184.6561899,-0.051740859,-0.006091747,15.2981484,0.842912615
